Week,Gross,Pot_Gross,Potential_Gross_Percent,Average_Paid_Ticket,Top_Ticket,Seats_Sold,Total_Seats,Capacity,Show_Name,Type,Year,Month,Season
7/20/14,1088660,834413,1.3047,150.91,248,7214,7049,1.023,Hedwig And The Angry Inch,Musical,2014,7,Summer
7/20/14,1114417,1372931,0.8117,90.1,200,12368,12840,0.963,The Phantom Of The Opera,Musical,2014,7,Summer
7/20/14,2431017,2543431,0.9558,160.41,197.5,15155,15300,0.991,The Lion King,Musical,2014,7,Summer
7/20/14,686693,1516040,0.453,78.7,252,8725,13040,0.669,Bullets Over Broadway,Musical,2014,7,Summer
7/20/14,1072101,1344604,0.7973,99.29,273,10798,11272,0.958,Les Mis Rables,Musical,2014,7,Summer
7/20/14,929343,943977,0.9845,108.49,223,8566,8584,0.998,Of Mice And Men,Play,2014,7,Summer
7/20/14,773533,1290160,0.5996,89.12,223,8680,10488,0.828,If Then,Musical,2014,7,Summer
7/20/14,601245,994068,0.6048,79.98,186,7517,8640,0.87,Chicago,Musical,2014,7,Summer
7/20/14,1300153,1284432,1.0122,157.21,275,8270,8208,1.008,Beautiful,Musical,2014,7,Summer
7/20/14,340633,535999,0.6355,83.78,197,4066,4664,0.872,Rock Of Ages,Musical,2014,7,Summer
7/20/14,327327,771400,0.4243,69.7,142,4696,5872,0.8,Violet,Musical,2014,7,Summer
7/20/14,266984,917016,0.2911,39.51,173,6758,8888,0.76,Holler If Ya Hear Me,Play,2014,7,Summer
7/20/14,1167031,1274820,0.9154,101.09,250,11544,11456,1.008,Matilda,Musical,2014,7,Summer
7/20/14,1314190,1486772,0.8839,119.02,349,11042,11392,0.969,Kinky Boots,Musical,2014,7,Summer
7/20/14,1966367,1681127,1.1697,127.89,300,15375,15424,0.997,Wicked,Musical,2014,7,Summer
7/20/14,556091,634260,0.8768,120.13,302,4629,4774,0.97,Lady Day At Emerson S Bar Grill,Musical,2014,7,Summer
7/20/14,499598,920197,0.5429,74.68,197.5,6690,8472,0.79,Once,Musical,2014,7,Summer
7/27/14,2304798,2284331,1.009,169.42,192.5,13604,13600,1,The Lion King,Musical,2014,7,Summer
7/27/14,1140517,1514575,0.753,90.27,200,12634,12840,0.984,The Phantom Of The Opera,Musical,2014,7,Summer
7/27/14,1305460,1486772,0.8781,118.71,349,10997,11392,0.965,Kinky Boots,Musical,2014,7,Summer
7/27/14,1315468,1284432,1.0242,159.03,275,8272,8208,1.008,Beautiful,Musical,2014,7,Summer
7/27/14,701805,1265088,0.5547,75.64,248,9278,12128,0.765,Rocky,Musical,2014,7,Summer
7/27/14,357776,771400,0.4638,73.74,142,4852,5872,0.826,Violet,Musical,2014,7,Summer
7/27/14,556537,634260,0.8775,119.58,302,4654,4774,0.975,Lady Day At Emerson S Bar Grill,Musical,2014,7,Summer
7/27/14,676450,1049036,0.6448,88.16,225,7673,7920,0.969,Pippin,Musical,2014,7,Summer
7/27/14,788598,1121208,0.7033,88.98,225,8863,9328,0.95,Mamma Mia ,Musical,2014,7,Summer
7/27/14,1640549,1390976,1.1794,187.45,377,8752,8528,1.026,The Book Of Mormon,Musical,2014,7,Summer
7/27/14,822516,1290160,0.6375,88.6,223,9283,10488,0.885,If Then,Musical,2014,7,Summer
7/27/14,626904,994068,0.6306,82.51,186,7598,8640,0.879,Chicago,Musical,2014,7,Summer
7/27/14,360045,535999,0.6717,86.8,197,4148,4664,0.889,Rock Of Ages,Musical,2014,7,Summer
7/27/14,1196994,1274820,0.939,103.73,250,11540,11456,1.007,Matilda,Musical,2014,7,Summer
7/27/14,472176,920197,0.5131,75.94,197.5,6218,8472,0.734,Once,Musical,2014,7,Summer
7/27/14,1068441,834413,1.2805,148.15,248,7212,7049,1.023,Hedwig And The Angry Inch,Musical,2014,7,Summer
7/27/14,2012891,1681127,1.1973,130.51,300,15423,15424,1,Wicked,Musical,2014,7,Summer
7/27/14,824605,1613840,0.511,73.22,297,11262,14008,0.804,Cinderella,Musical,2014,7,Summer
7/27/14,902008,1146588,0.7867,99.29,237,9085,9824,0.925,Jersey Boys,Musical,2014,7,Summer
7/27/14,834470,984920,0.8472,122.9,350,6790,7144,0.95,Cabaret,Musical,2014,7,Summer
7/27/14,896763,1106990,0.8101,94.79,199,9461,9480,0.998,Newsies,Musical,2014,7,Summer
7/27/14,1512464,1443424,1.0478,109.8,252.5,13775,13784,0.999,Aladdin,Musical,2014,7,Summer
7/27/14,663950,1516040,0.438,73.9,252,8985,13040,0.689,Bullets Over Broadway,Musical,2014,7,Summer
7/27/14,1038106,943977,1.0997,121.06,223,8575,8584,0.999,Of Mice And Men,Play,2014,7,Summer
7/27/14,944778,892240,1.0589,128.89,327,7330,7256,1.01,A Gentleman S Guide To Love And Murder,Musical,2014,7,Summer
7/27/14,1081661,1227644,0.8811,99.36,273,10886,11272,0.966,Les Mis Rables,Musical,2014,7,Summer
7/27/14,991495,1417100,0.6997,97.02,250,10220,12056,0.848,Motown The Musical,Musical,2014,7,Summer
8/3/14,512632,920197,0.5571,74.95,197.5,6840,8472,0.807,Once,Musical,2014,8,Summer
8/3/14,1570266,1443424,1.0879,113.92,252.5,13784,13784,1,Aladdin,Musical,2014,8,Summer
8/3/14,804605,1121208,0.7176,90.02,225,8938,9328,0.958,Mamma Mia ,Musical,2014,8,Summer
8/3/14,1308762,1284432,1.0189,160.76,275,8141,8208,0.992,Beautiful,Musical,2014,8,Summer
8/3/14,919050,1098188,0.8369,98.94,199,9289,9480,0.98,Newsies,Musical,2014,8,Summer
8/3/14,378386,535999,0.7059,91.46,197,4137,4664,0.887,Rock Of Ages,Musical,2014,8,Summer
8/3/14,785390,1613840,0.4867,74.36,297,10562,14008,0.754,Cinderella,Musical,2014,8,Summer
8/3/14,1081040,1227644,0.8806,100.13,273,10796,11272,0.958,Les Mis Rables,Musical,2014,8,Summer
8/3/14,2181109,1891268,1.1533,130.25,300,16746,17226,0.972,Wicked,Musical,2014,8,Summer
8/3/14,615505,1049036,0.5867,84.22,225,7308,7920,0.923,Pippin,Musical,2014,8,Summer
8/3/14,1061754,834413,1.2725,147.18,248,7214,7049,1.023,Hedwig And The Angry Inch,Musical,2014,8,Summer
8/3/14,867352,1146588,0.7565,101.11,237,8578,9824,0.873,Jersey Boys,Musical,2014,8,Summer
8/3/14,839690,984920,0.8525,122.26,350,6868,7144,0.961,Cabaret,Musical,2014,8,Summer
8/3/14,1201174,1274820,0.9422,104.03,250,11546,11456,1.008,Matilda,Musical,2014,8,Summer
8/3/14,1016377,1417100,0.7172,93.31,250,10893,12056,0.904,Motown The Musical,Musical,2014,8,Summer
8/3/14,780181,1290160,0.6047,91.43,223,8533,10488,0.814,If Then,Musical,2014,8,Summer
8/3/14,529942,634260,0.8355,116.45,302,4551,4774,0.953,Lady Day At Emerson S Bar Grill,Musical,2014,8,Summer
8/3/14,614092,994068,0.6178,80.98,186,7583,8640,0.878,Chicago,Musical,2014,8,Summer
8/3/14,950133,892240,1.0649,129.76,327,7322,7256,1.009,A Gentleman S Guide To Love And Murder,Musical,2014,8,Summer
8/3/14,365789,771400,0.4742,68.9,142,5309,5872,0.904,Violet,Musical,2014,8,Summer
8/3/14,1645580,1390976,1.183,188.02,477,8752,8528,1.026,The Book Of Mormon,Musical,2014,8,Summer
8/3/14,2559076,2552628,1.0025,167.19,197.5,15306,15300,1,The Lion King,Musical,2014,8,Summer
8/3/14,1149037,1514575,0.7587,90.85,200,12647,12840,0.985,The Phantom Of The Opera,Musical,2014,8,Summer
8/3/14,1245947,1486772,0.838,113.56,349,10972,11392,0.963,Kinky Boots,Musical,2014,8,Summer
8/3/14,641157,1516040,0.4229,71.02,252,9028,13040,0.692,Bullets Over Broadway,Musical,2014,8,Summer
8/3/14,767519,1265088,0.6067,75.6,248,10152,12128,0.837,Rocky,Musical,2014,8,Summer
8/10/14,835969,1121208,0.7456,91.6,225,9126,9328,0.978,Mamma Mia ,Musical,2014,8,Summer
8/10/14,2295313,2293528,1.0008,168.76,197.5,13601,13600,1,The Lion King,Musical,2014,8,Summer
8/10/14,760509,1290160,0.5895,90.31,223,8421,10488,0.803,If Then,Musical,2014,8,Summer
8/10/14,853728,1146588,0.7446,101.72,237,8393,9824,0.854,Jersey Boys,Musical,2014,8,Summer
8/10/14,1647095,1390976,1.1841,188.2,477,8752,8528,1.026,The Book Of Mormon,Musical,2014,8,Summer
8/10/14,983256,1227644,0.8009,96.46,273,10193,11272,0.904,Les Mis Rables,Musical,2014,8,Summer
8/10/14,493177,920197,0.5359,78.38,197.5,6292,8472,0.743,Once,Musical,2014,8,Summer
8/10/14,350119,535999,0.6532,86.41,197,4052,4664,0.869,Rock Of Ages,Musical,2014,8,Summer
8/10/14,567272,634260,0.8944,122.44,302,4633,4774,0.97,Lady Day At Emerson S Bar Grill,Musical,2014,8,Summer
8/10/14,1292063,1486772,0.869,116.35,349,11105,11392,0.975,Kinky Boots,Musical,2014,8,Summer
8/10/14,622094,994068,0.6258,81.53,186,7630,8640,0.883,Chicago,Musical,2014,8,Summer
8/10/14,1196626,1274820,0.9387,104.09,250,11496,11456,1.003,Matilda,Musical,2014,8,Summer
8/10/14,2059477,1681127,1.2251,133.73,300,15400,15424,0.998,Wicked,Musical,2014,8,Summer
8/10/14,1087988,834413,1.3039,150.73,248,7218,7049,1.024,Hedwig And The Angry Inch,Musical,2014,8,Summer
8/10/14,1325505,1284432,1.032,161.31,275,8217,8208,1.001,Beautiful,Musical,2014,8,Summer
8/10/14,779352,984920,0.7913,122.66,350,6354,7144,0.889,Cabaret,Musical,2014,8,Summer
8/10/14,416276,771400,0.5396,71,142,5863,5872,0.998,Violet,Musical,2014,8,Summer
8/10/14,665229,1516040,0.4388,70.34,252,9458,13040,0.725,Bullets Over Broadway,Musical,2014,8,Summer
8/10/14,834051,892240,0.9348,114.07,327,7312,7256,1.008,A Gentleman S Guide To Love And Murder,Musical,2014,8,Summer
8/10/14,1602785,1484272,1.0798,116.26,252.5,13786,13784,1,Aladdin,Musical,2014,8,Summer
8/10/14,1138432,1514575,0.7517,90.64,200,12560,12840,0.978,The Phantom Of The Opera,Musical,2014,8,Summer
8/10/14,795275,1265088,0.6286,77.15,248,10308,12128,0.85,Rocky,Musical,2014,8,Summer
8/10/14,788538,1613840,0.4886,73.94,297,10665,14008,0.761,Cinderella,Musical,2014,8,Summer
8/10/14,627328,1049036,0.598,90.19,225,6956,7920,0.878,Pippin,Musical,2014,8,Summer
8/10/14,929159,1110082,0.837,100.5,199,9245,9480,0.975,Newsies,Musical,2014,8,Summer
8/10/14,979900,1417100,0.6915,96.01,250,10206,12056,0.847,Motown The Musical,Musical,2014,8,Summer
8/17/14,2026702,1891268,1.0716,128.51,300,15771,16758,0.941,Wicked,Musical,2014,8,Summer
8/17/14,596032,1049036,0.5682,85.15,225,7000,7920,0.884,Pippin,Musical,2014,8,Summer
8/17/14,1301425,1284432,1.0132,160.59,275,8104,8208,0.987,Beautiful,Musical,2014,8,Summer
8/17/14,627709,994068,0.6315,81.93,186,7662,8640,0.887,Chicago,Musical,2014,8,Summer
8/17/14,1139903,834413,1.3661,158.83,248,7177,7049,1.018,Hedwig And The Angry Inch,Musical,2014,8,Summer
8/17/14,1497976,1402576,1.068,108.67,252.5,13784,13784,1,Aladdin,Musical,2014,8,Summer
8/17/14,1112478,1514575,0.7345,91.6,200,12145,12840,0.946,The Phantom Of The Opera,Musical,2014,8,Summer
8/17/14,506840,634260,0.7991,113.85,302,4452,4774,0.933,Lady Day At Emerson S Bar Grill,Musical,2014,8,Summer
8/17/14,870165,1265088,0.6878,84.03,248,10355,12128,0.854,Rocky,Musical,2014,8,Summer
8/17/14,1759420,1564848,1.1243,178.69,477,9846,9594,1.026,The Book Of Mormon,Musical,2014,8,Summer
8/17/14,741574,1613840,0.4595,72.8,297,10187,14008,0.727,Cinderella,Musical,2014,8,Summer
8/17/14,2208482,2265937,0.9746,164.2,197.5,13450,13600,0.989,The Lion King,Musical,2014,8,Summer
8/17/14,717723,1290160,0.5563,85.19,223,8425,10488,0.803,If Then,Musical,2014,8,Summer
8/17/14,808545,1146588,0.7052,97.08,237,8329,9824,0.848,Jersey Boys,Musical,2014,8,Summer
8/17/14,1219264,1486772,0.8201,112.43,349,10845,11392,0.952,Kinky Boots,Musical,2014,8,Summer
8/17/14,966603,1067324,0.9056,101.91,199,9485,9480,1.001,Newsies,Musical,2014,8,Summer
8/17/14,920946,892240,1.0322,126.04,327,7307,7256,1.007,A Gentleman S Guide To Love And Murder,Musical,2014,8,Summer
8/17/14,453259,920197,0.4926,73.62,197.5,6157,8472,0.727,Once,Musical,2014,8,Summer
8/17/14,342772,535999,0.6395,86.17,197,3978,4664,0.853,Rock Of Ages,Musical,2014,8,Summer
8/17/14,968020,1417100,0.6831,95.63,250,10123,12056,0.84,Motown The Musical,Musical,2014,8,Summer
8/17/14,809675,1121208,0.7221,91.27,225,8871,9328,0.951,Mamma Mia ,Musical,2014,8,Summer
8/17/14,990003,1227644,0.8064,98.13,273,10089,11272,0.895,Les Mis Rables,Musical,2014,8,Summer
8/17/14,828681,984920,0.8414,123.11,350,6731,7144,0.942,Cabaret,Musical,2014,8,Summer
8/17/14,635965,1516040,0.4195,68.89,252,9232,13040,0.708,Bullets Over Broadway,Musical,2014,8,Summer
8/17/14,1127748,1274820,0.8846,98.42,250,11459,11456,1,Matilda,Musical,2014,8,Summer
8/24/14,365614,628232,0.582,63.34,223,5772,7427,0.777,This Is Our Youth,Play,2014,8,Summer
8/24/14,569511,994068,0.5729,80.84,186,7045,8640,0.815,Chicago,Musical,2014,8,Summer
8/24/14,804364,1146588,0.7015,99.92,237,8050,9824,0.819,Jersey Boys,Musical,2014,8,Summer
8/24/14,814620,984920,0.8271,121.48,350,6706,7144,0.939,Cabaret,Musical,2014,8,Summer
8/24/14,688053,1290160,0.5333,81.59,223,8433,10488,0.804,If Then,Musical,2014,8,Summer
8/24/14,1795268,1681127,1.0679,127.53,300,14077,14472,0.973,Wicked,Musical,2014,8,Summer
8/24/14,1512983,1402576,1.0787,109.82,252.5,13777,13784,0.999,Aladdin,Musical,2014,8,Summer
8/24/14,1955396,1974280,0.9904,143.69,197.5,13608,13600,1.001,The Lion King,Musical,2014,8,Summer
8/24/14,609004,1613840,0.3774,73.33,297,8305,14008,0.593,Cinderella,Musical,2014,8,Summer
8/24/14,1606698,1390976,1.1551,183.58,477,8752,8528,1.026,The Book Of Mormon,Musical,2014,8,Summer
8/24/14,1091719,1274820,0.8564,95.33,250,11452,11456,1,Matilda,Musical,2014,8,Summer
8/24/14,511741,634260,0.8068,115.65,302,4425,4774,0.927,Lady Day At Emerson S Bar Grill,Musical,2014,8,Summer
8/24/14,1131425,1486772,0.761,108.55,349,10423,11392,0.915,Kinky Boots,Musical,2014,8,Summer
8/24/14,630257,1516040,0.4157,70.07,252,8995,13040,0.69,Bullets Over Broadway,Musical,2014,8,Summer
8/24/14,614901,1049036,0.5862,84.13,225,7309,7920,0.923,Pippin,Musical,2014,8,Summer
8/24/14,878556,1061580,0.8276,94.62,199,9285,9480,0.979,Newsies,Musical,2014,8,Summer
8/24/14,648738,787793,0.8235,105.06,248,6175,7049,0.876,Hedwig And The Angry Inch,Musical,2014,8,Summer
8/24/14,898629,892240,1.0072,122.56,327,7332,7256,1.01,A Gentleman S Guide To Love And Murder,Musical,2014,8,Summer
8/24/14,315426,535999,0.5885,86.04,197,3666,4664,0.786,Rock Of Ages,Musical,2014,8,Summer
8/24/14,750128,1121208,0.669,87.51,225,8572,9328,0.919,Mamma Mia ,Musical,2014,8,Summer
8/24/14,1282410,1284432,0.9984,158.56,275,8088,8208,0.985,Beautiful,Musical,2014,8,Summer
8/24/14,886074,1227644,0.7218,95.75,273,9254,11272,0.821,Les Mis Rables,Musical,2014,8,Summer
8/24/14,1019608,1514575,0.6732,89.07,200,11447,12840,0.892,The Phantom Of The Opera,Musical,2014,8,Summer
8/24/14,425535,920197,0.4624,75.73,197.5,5619,8472,0.663,Once,Musical,2014,8,Summer
8/24/14,979849,1417100,0.6914,94.47,250,10372,12056,0.86,Motown The Musical,Musical,2014,8,Summer
8/31/14,519102,964892,0.538,65.47,250,7929,8584,0.924,You Can T Take It With You,Play,2014,8,Summer
8/31/14,1096864,1274820,0.8604,96.23,250,11398,11456,0.995,Matilda,Musical,2014,8,Summer
8/31/14,796251,984920,0.8084,123.7,350,6437,7144,0.901,Cabaret,Musical,2014,8,Summer
8/31/14,1682942,1452956,1.1583,192.29,477,8752,8528,1.026,The Book Of Mormon,Musical,2014,8,Summer
8/31/14,635445,787793,0.8066,96.87,248,6560,7049,0.931,Hedwig And The Angry Inch,Musical,2014,8,Summer
8/31/14,558256,634260,0.8802,118.4,302,4715,4774,0.988,Lady Day At Emerson S Bar Grill,Musical,2014,8,Summer
8/31/14,878730,1219904,0.7203,93.25,273,9423,11272,0.836,Les Mis Rables,Musical,2014,8,Summer
8/31/14,942205,892240,1.056,128.38,327,7339,7256,1.011,A Gentleman S Guide To Love And Murder,Musical,2014,8,Summer
8/31/14,1932032,1946737,0.9924,142.03,197.5,13603,13600,1,The Lion King,Musical,2014,8,Summer
8/31/14,697483,1121208,0.6221,86.89,225,8027,9328,0.861,Mamma Mia ,Musical,2014,8,Summer
8/31/14,1708228,1681127,1.0161,124.44,300,13727,14472,0.949,Wicked,Musical,2014,8,Summer
8/31/14,1243050,1284432,0.9678,160.64,275,7738,8208,0.943,Beautiful,Musical,2014,8,Summer
8/31/14,834445,1146588,0.7278,100.14,237,8333,9824,0.848,Jersey Boys,Musical,2014,8,Summer
8/31/14,372667,535999,0.6953,88.75,197,4199,4664,0.9,Rock Of Ages,Musical,2014,8,Summer
8/31/14,1246584,1557095,0.8006,116.04,349,10743,11392,0.943,Kinky Boots,Musical,2014,8,Summer
8/31/14,793046,705250,1.1245,146.81,225,5402,5345,1.011,It S Only A Play,Play,2014,8,Summer
8/31/14,638177,1631270,0.3912,74.63,297,8551,14008,0.61,Cinderella,Musical,2014,8,Summer
8/31/14,1100811,1417100,0.7768,94.87,250,11603,12056,0.962,Motown The Musical,Musical,2014,8,Summer
8/31/14,608962,1049036,0.5805,81.76,225,7448,7920,0.94,Pippin,Musical,2014,8,Summer
8/31/14,390372,715686,0.5455,60.65,223,6437,8488,0.758,This Is Our Youth,Play,2014,8,Summer
8/31/14,481616,920197,0.5234,77.29,197.5,6231,8472,0.735,Once,Musical,2014,8,Summer
8/31/14,1506683,1402576,1.0742,109.34,252.5,13780,13784,1,Aladdin,Musical,2014,8,Summer
8/31/14,589219,994068,0.5927,79.51,186,7411,8640,0.858,Chicago,Musical,2014,8,Summer
8/31/14,672147,1290160,0.521,82.11,223,8186,10488,0.781,If Then,Musical,2014,8,Summer
8/31/14,980290,1514575,0.6472,87.06,200,11260,12840,0.877,The Phantom Of The Opera,Musical,2014,8,Summer
9/7/14,492718,1049036,0.4697,77.35,225,6370,7920,0.804,Pippin,Musical,2014,9,Fall
9/7/14,490887,953384,0.5149,71.44,250,6871,8584,0.8,You Can T Take It With You,Play,2014,9,Fall
9/7/14,1163626,1113700,1.0448,137.46,225,8465,8552,0.99,It S Only A Play,Play,2014,9,Fall
9/7/14,1172025,1486772,0.7883,109.28,349,10725,11392,0.941,Kinky Boots,Musical,2014,9,Fall
9/7/14,458836,1613840,0.2843,70.6,297,6499,14008,0.464,Cinderella,Musical,2014,9,Fall
9/7/14,315675,535999,0.5889,81.84,197,3857,4664,0.827,Rock Of Ages,Musical,2014,9,Fall
9/7/14,1532948,1390976,1.1021,175.17,477,8751,8528,1.026,The Book Of Mormon,Musical,2014,9,Fall
9/7/14,1299483,1272664,1.0211,94.6,252.5,13736,13784,0.997,Aladdin,Musical,2014,9,Fall
9/7/14,840503,892240,0.942,116.17,327,7235,7256,0.997,A Gentleman S Guide To Love And Murder,Musical,2014,9,Fall
9/7/14,623833,984920,0.6334,112.97,350,5522,7144,0.773,Cabaret,Musical,2014,9,Fall
9/7/14,918819,1514575,0.6067,80.73,200,11382,12840,0.886,The Phantom Of The Opera,Musical,2014,9,Fall
9/7/14,514411,864762,0.5949,91.5,248,5622,8056,0.698,Hedwig And The Angry Inch,Musical,2014,9,Fall
9/7/14,559420,994068,0.5628,78.22,186,7152,8640,0.828,Chicago,Musical,2014,9,Fall
9/7/14,803129,1287265,0.6239,80.12,250,10024,11456,0.875,Matilda,Musical,2014,9,Fall
9/7/14,420739,920197,0.4572,76.33,197.5,5512,8472,0.651,Once,Musical,2014,9,Fall
9/7/14,589923,1290160,0.4572,74.84,223,7882,10488,0.752,If Then,Musical,2014,9,Fall
9/7/14,1077517,1284432,0.8389,148.75,275,7244,8208,0.883,Beautiful,Musical,2014,9,Fall
9/7/14,1340668,1681127,0.7975,99.26,300,13507,14472,0.933,Wicked,Musical,2014,9,Fall
9/7/14,979034,1417100,0.6909,91.37,250,10715,12056,0.889,Motown The Musical,Musical,2014,9,Fall
9/7/14,616314,1121208,0.5497,79.29,225,7773,9328,0.833,Mamma Mia ,Musical,2014,9,Fall
9/7/14,367207,721036,0.5093,50.86,223,7220,8488,0.851,This Is Our Youth,Play,2014,9,Fall
9/7/14,788527,1219904,0.6464,82.3,273,9581,11272,0.85,Les Mis Rables,Musical,2014,9,Fall
9/7/14,799476,1146588,0.6973,98.86,237,8087,9824,0.823,Jersey Boys,Musical,2014,9,Fall
9/7/14,1677604,1836565,0.9134,125.23,197.5,13396,13600,0.985,The Lion King,Musical,2014,9,Fall
9/14/14,552516,1049036,0.5267,77.81,225,7101,7920,0.897,Pippin,Musical,2014,9,Fall
9/14/14,848378,1146588,0.7399,99.1,237,8561,9824,0.871,Jersey Boys,Musical,2014,9,Fall
9/14/14,848790,892240,0.9513,116.96,327,7257,7256,1,A Gentleman S Guide To Love And Murder,Musical,2014,9,Fall
9/14/14,542918,953384,0.5695,72.57,250,7481,8584,0.872,You Can T Take It With You,Play,2014,9,Fall
9/14/14,1228758,1486772,0.8265,110.02,349,11168,11392,0.98,Kinky Boots,Musical,2014,9,Fall
9/14/14,360561,535999,0.6727,81.37,197,4431,4664,0.95,Rock Of Ages,Musical,2014,9,Fall
9/14/14,524687,864762,0.6067,91.97,248,5705,8056,0.708,Hedwig And The Angry Inch,Musical,2014,9,Fall
9/14/14,897140,1514575,0.5923,77.86,200,11522,12840,0.897,The Phantom Of The Opera,Musical,2014,9,Fall
9/14/14,467069,920197,0.5076,76.21,197.5,6129,8472,0.723,Once,Musical,2014,9,Fall
9/14/14,1300961,1284432,1.0129,158.36,275,8215,8208,1.001,Beautiful,Musical,2014,9,Fall
9/14/14,1026470,1417100,0.7243,92.41,250,11108,12056,0.921,Motown The Musical,Musical,2014,9,Fall
9/14/14,54749,230640,0.2374,39.82,250,1375,2136,0.644,Love Letters,Play,2014,9,Fall
9/14/14,619784,994068,0.6235,78.71,186,7874,8640,0.911,Chicago,Musical,2014,9,Fall
9/14/14,1462840,1681127,0.8702,101.93,300,14352,14472,0.992,Wicked,Musical,2014,9,Fall
9/14/14,288614,439376,0.6569,75.93,195,3801,4072,0.933,The Curious Incident Of The Dog In The Night Time,Play,2014,9,Fall
9/14/14,1555886,1390976,1.1186,178,477,8741,8528,1.025,The Book Of Mormon,Musical,2014,9,Fall
9/14/14,805004,1287265,0.6254,80.1,250,10050,11456,0.877,Matilda,Musical,2014,9,Fall
9/14/14,652702,722920,0.9029,124.44,302,5245,5456,0.961,Lady Day At Emerson S Bar Grill,Musical,2014,9,Fall
9/14/14,1312257,1330252,0.9865,96.38,252.5,13616,13784,0.988,Aladdin,Musical,2014,9,Fall
9/14/14,643502,1004880,0.6404,108.22,350,5946,7144,0.832,Cabaret,Musical,2014,9,Fall
9/14/14,372793,747786,0.4985,52.04,223,7164,8488,0.844,This Is Our Youth,Play,2014,9,Fall
9/14/14,1725567,1836678,0.9395,128.03,197.5,13478,13600,0.991,The Lion King,Musical,2014,9,Fall
9/14/14,698918,1290160,0.5417,77.27,223,9045,10488,0.862,If Then,Musical,2014,9,Fall
9/14/14,598979,1613840,0.3712,70.42,297,8506,14008,0.607,Cinderella,Musical,2014,9,Fall
9/14/14,813225,1219904,0.6666,81.05,273,10034,11272,0.89,Les Mis Rables,Musical,2014,9,Fall
9/14/14,659092,1121208,0.5878,77.71,225,8481,9328,0.909,Mamma Mia ,Musical,2014,9,Fall
9/14/14,198383,518000,0.383,53.56,0,3704,4550,0.814,The Country House,Play,2014,9,Fall
9/14/14,1230603,1113700,1.105,143.61,225,8569,8552,1.002,It S Only A Play,Play,2014,9,Fall
9/21/14,1602733,1390976,1.1522,183.13,477,8752,8528,1.026,The Book Of Mormon,Musical,2014,9,Fall
9/21/14,657828,1004880,0.6546,118.1,350,5570,7144,0.78,Cabaret,Musical,2014,9,Fall
9/21/14,1323036,1486772,0.8899,119.34,349,11086,11392,0.973,Kinky Boots,Musical,2014,9,Fall
9/21/14,915495,892240,1.0261,125.6,327,7289,7256,1.005,A Gentleman S Guide To Love And Murder,Musical,2014,9,Fall
9/21/14,103586,231215,0.448,58.89,246.5,1759,1874,0.939,On The Town,Musical,2014,9,Fall
9/21/14,1356354,1681127,0.8068,106.85,300,12694,14472,0.877,Wicked,Musical,2014,9,Fall
9/21/14,1740907,1905479,0.9136,128.8,197.5,13516,13600,0.994,The Lion King,Musical,2014,9,Fall
